"centre_band","sea_state","no","species","trip","flightresponse","bin_resp"
250,3,1,"TY","23-Feb Tingwall-Rousay",0,0
250,3,2,"LN","23-Feb Tingwall-Rousay",0,0
150,3,1,"TY","23-Feb Tingwall-Rousay",0,0
25,3,2,"E","23-Feb Tingwall-Rousay",0,0
250,3,3,"RM","23-Feb Tingwall-Rousay",0,0
25,3,1,"TY","23-Feb Tingwall-Rousay",0,1
150,3,2,"E","23-Feb Tingwall-Rousay",0,0
250,3,1,"E","23-Feb Tingwall-Rousay",0,0
150,3,1,"TY","23-Feb Tingwall-Rousay",0,0
25,3,1,"E","23-Feb Tingwall-Rousay",0,1
25,3,1,"E","23-Feb Tingwall-Rousay",0,0
150,3,1,"TY","23-Feb Tingwall-Rousay",0,0
250,3,3,"RM","23-Feb Tingwall-Rousay",0,0
25,3,1,"SA","23-Feb Tingwall-Rousay",0,0
250,3,1,"SA","23-Feb Tingwall-Rousay",0,0
25,3,1,"TY","23-Feb Tingwall-Rousay",0,1
25,3,1,"TY","23-Feb Tingwall-Rousay",0,0
25,3,1,"SA","23-Feb Rousay-Tingwall",0,0
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
75,3,1,"SA","23-Feb Rousay-Tingwall",0,0
250,3,4,"RM","23-Feb Rousay-Tingwall",0,0
250,3,1,"TY","23-Feb Rousay-Tingwall",1,1
75,3,1,"TY","23-Feb Rousay-Tingwall",0,0
25,3,2,"E","23-Feb Rousay-Tingwall",0,0
25,3,1,"E","23-Feb Rousay-Tingwall",0,1
25,3,1,"E","23-Feb Rousay-Tingwall",0,1
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
75,3,1,"TY","23-Feb Rousay-Tingwall",0,0
25,3,2,"E","23-Feb Rousay-Tingwall",0,1
150,3,2,"E","23-Feb Rousay-Tingwall",0,0
150,3,2,"E","23-Feb Rousay-Tingwall",0,0
150,3,3,"LN","23-Feb Rousay-Tingwall",0,1
250,3,1,"TY","23-Feb Rousay-Tingwall",0,0
25,3,3,"E","23-Feb Rousay-Tingwall",0,0
25,3,32,"E","23-Feb Rousay-Tingwall",1,1
25,3,1,"E","23-Feb Rousay-Tingwall",1,1
75,3,2,"E","23-Feb Rousay-Tingwall",0,1
75,3,4,"E","23-Feb Rousay-Tingwall",0,0
25,3,2,"LN","23-Feb Rousay-Tingwall",0,0
25,3,4,"E","23-Feb Rousay-Tingwall",0,0
25,3,3,"E","23-Feb Rousay-Tingwall",0,1
150,3,2,"E","23-Feb Rousay-Tingwall",1,1
150,3,27,"E","23-Feb Rousay-Tingwall",0,0
150,3,1,"SA","23-Feb Rousay-Tingwall",0,0
25,3,15,"E","23-Feb Rousay-Tingwall",1,1
150,3,11,"E","23-Feb Rousay-Tingwall",0,0
250,3,14,"E","23-Feb Rousay-Tingwall",0,0
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
25,3,1,"SA","23-Feb Rousay-Tingwall",0,0
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
250,3,1,"SA","23-Feb Rousay-Tingwall",0,0
150,3,1,"SA","23-Feb Rousay-Tingwall",0,0
75,3,1,"SA","23-Feb Rousay-Tingwall",0,0
25,3,1,"TY","23-Feb Rousay-Tingwall",0,0
75,3,1,"TY","23-Feb Rousay-Tingwall",0,0
150,3,2,"SA","23-Feb Rousay-Tingwall",1,1
75,3,3,"SA","23-Feb Rousay-Tingwall",0,0
25,3,1,"SA","23-Feb Rousay-Tingwall",0,1
25,3,2,"SA","23-Feb Rousay-Tingwall",1,1
25,3,1,"TY","23-Feb Rousay-Tingwall",0,1
75,3,2,"E","23-Feb Rousay-Tingwall",0,1
25,3,2,"SA","23-Feb Rousay-Tingwall",0,1
25,3,3,"SA","23-Feb Rousay-Tingwall",0,1
25,3,1,"SA","23-Feb Rousay-Tingwall",0,1
250,3,100,"SA","23-Feb Rousay-Tingwall",0,0
25,4,2,"SA","23-Feb Rousay-Tingwall",0,1
75,4,2,"E","23-Feb Rousay-Tingwall",0,0
150,4,1,"SA","23-Feb Rousay-Tingwall",0,0
25,4,1,"E","23-Feb Rousay-Tingwall",1,1
25,4,1,"E","23-Feb Rousay-Tingwall",0,1
75,4,5,"E","23-Feb Rousay-Tingwall",0,0
75,4,2,"E","23-Feb Rousay-Tingwall",1,1
75,4,2,"E","23-Feb Rousay-Tingwall",1,1
75,4,3,"E","23-Feb Rousay-Tingwall",0,1
25,4,2,"E","23-Feb Rousay-Tingwall",0,1
25,4,2,"E","23-Feb Rousay-Tingwall",0,1
150,4,3,"E","23-Feb Rousay-Tingwall",0,0
150,4,2,"E","23-Feb Rousay-Tingwall",0,0
25,4,10,"E","23-Feb Rousay-Tingwall",1,1
25,4,1,"TY","23-Feb Rousay-Tingwall",0,0
25,4,1,"TY","23-Feb Rousay-Tingwall",0,1
25,3,2,"TY","23-Feb Houton-Lyness",0,0
25,3,1,"TY","23-Feb Houton-Lyness",0,0
25,3,2,"TY","23-Feb Houton-Lyness",0,0
25,3,1,"E","23-Feb Houton-Lyness",0,1
25,3,2,"SA","23-Feb Houton-Lyness",0,1
25,3,2,"RM","23-Feb Houton-Lyness",0,0
25,3,1,"SA","23-Feb Houton-Lyness",0,1
25,3,1,"TY","23-Feb Houton-Lyness",0,0
250,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,0
150,3,1,"TY","23-Feb Houton-Lyness",0,0
25,3,1,"TY","23-Feb Houton-Lyness",0,1
150,3,1,"TY","23-Feb Houton-Lyness",0,0
150,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,0
25,3,1,"TY","23-Feb Houton-Lyness",1,1
250,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,0
250,3,1,"SA","23-Feb Houton-Lyness",1,1
25,3,1,"TY","23-Feb Houton-Lyness",0,0
250,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,3,"TY","23-Feb Houton-Lyness",0,0
250,3,2,"E","23-Feb Houton-Lyness",0,0
250,3,1,"E","23-Feb Houton-Lyness",0,0
75,3,4,"ND","23-Feb Houton-Lyness",0,1
250,3,5,"RH","23-Feb Houton-Lyness",0,1
250,3,2,"RM","23-Feb Houton-Lyness",1,1
250,3,1,"E","23-Feb Houton-Lyness",0,1
250,3,1,"ND","23-Feb Houton-Lyness",0,1
75,3,1,"TY","23-Feb Houton-Lyness",0,0
25,3,2,"E","23-Feb Houton-Lyness",0,1
25,3,1,"ND","23-Feb Houton-Lyness",0,1
25,3,1,"ND","23-Feb Houton-Lyness",0,1
25,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"ND","23-Feb Houton-Lyness",0,1
25,3,1,"TY","23-Feb Houton-Lyness",0,0
250,3,1,"TY","23-Feb Houton-Lyness",0,0
250,3,4,"LN","23-Feb Houton-Lyness",0,0
250,3,1,"ND","23-Feb Houton-Lyness",0,1
250,3,5,"E","23-Feb Houton-Lyness",0,0
250,3,2,"LN","23-Feb Houton-Lyness",0,0
25,3,1,"TY","23-Feb Houton-Lyness",0,0
150,3,1,"RH","23-Feb Houton-Lyness",1,1
25,3,1,"TY","23-Feb Houton-Lyness",1,1
75,3,1,"TY","23-Feb Houton-Lyness",0,0
150,3,2,"E","23-Feb Houton-Lyness",0,1
250,3,5,"E","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,1
25,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"TY","23-Feb Houton-Lyness",0,0
75,3,1,"LN","23-Feb Houton-Lyness",0,1
75,3,1,"TY","23-Feb Houton-Lyness",0,0
150,3,2,"E","23-Feb Houton-Lyness",0,0
25,3,2,"ND","23-Feb Houton-Lyness",0,1
75,3,1,"SA","23-Feb Houton-Lyness",1,1
25,3,3,"E","23-Feb Houton-Lyness",1,1
250,3,8,"LN","23-Feb Houton-Lyness",0,0
250,4,2,"LN","23-Feb Lyness-Flotta",0,0
25,4,1,"TY","23-Feb Lyness-Flotta",0,0
250,4,1,"TY","23-Feb Lyness-Flotta",0,0
250,4,1,"E","23-Feb Lyness-Flotta",0,0
250,4,6,"E","23-Feb Lyness-Flotta",0,0
75,4,2,"E","23-Feb Lyness-Flotta",0,0
25,4,2,"LN","23-Feb Lyness-Flotta",1,1
75,4,1,"LN","23-Feb Lyness-Flotta",1,1
25,4,1,"SA","23-Feb Lyness-Flotta",1,1
75,4,3,"SA","23-Feb Lyness-Flotta",0,0
25,4,12,"E","23-Feb Lyness-Flotta",1,1
250,4,2,"LN","23-Feb Lyness-Flotta",0,0
25,4,2,"SA","23-Feb Lyness-Flotta",0,0
75,4,2,"SA","23-Feb Lyness-Flotta",0,0
25,4,4,"E","23-Feb Lyness-Flotta",0,1
25,4,1,"E","23-Feb Lyness-Flotta",0,0
250,4,2,"E","23-Feb Lyness-Flotta",0,0
75,4,3,"LN","23-Feb Lyness-Flotta",1,1
25,4,1,"TY","23-Feb Lyness-Flotta",0,0
25,4,1,"TY","23-Feb Lyness-Flotta",0,0
250,4,2,"E","23-Feb Lyness-Flotta",0,0
25,4,2,"LN","23-Feb Lyness-Flotta",0,1
150,4,4,"LN","23-Feb Lyness-Flotta",0,1
75,4,1,"LN","23-Feb Lyness-Flotta",0,1
75,4,7,"LN","23-Feb Lyness-Flotta",0,1
75,4,9,"LN","23-Feb Lyness-Flotta",1,1
250,4,1,"LN","23-Feb Lyness-Flotta",1,1
75,4,2,"LN","23-Feb Lyness-Flotta",1,1
75,4,2,"LN","23-Feb Lyness-Flotta",0,1
75,4,2,"LN","23-Feb Lyness-Flotta",1,1
75,4,2,"RM","23-Feb Lyness-Flotta",0,1
150,4,1,"E","23-Feb Lyness-Flotta",0,0
150,4,2,"SA","23-Feb Lyness-Flotta",0,0
25,4,1,"TY","23-Feb Lyness-Flotta",0,0
150,4,1,"TY","23-Feb Lyness-Flotta",0,0
25,4,3,"E","23-Feb Lyness-Flotta",1,1
25,4,6,"E","23-Feb Lyness-Flotta",0,1
25,4,2,"LN","23-Feb Lyness-Flotta",1,1
25,4,1,"TY","23-Feb Lyness-Flotta",1,1
75,4,5,"E","23-Feb Lyness-Flotta",1,1
25,4,2,"LN","23-Feb Lyness-Flotta",0,0
25,4,1,"TY","23-Feb Lyness-Flotta",0,0
150,4,4,"LN","23-Feb Lyness-Flotta",0,0
75,4,3,"LN","23-Feb Lyness-Flotta",1,1
250,4,1,"RH","23-Feb Lyness-Flotta",1,1
25,4,1,"TY","23-Feb Lyness-Flotta",1,1
150,4,4,"E","23-Feb Flotta-Houton",0,0
75,4,2,"LN","23-Feb Flotta-Houton",1,1
75,4,3,"LN","23-Feb Flotta-Houton",1,1
75,4,1,"LN","23-Feb Flotta-Houton",0,0
25,4,1,"TY","23-Feb Flotta-Houton",0,1
75,4,2,"ND","23-Feb Flotta-Houton",0,1
75,4,1,"TY","23-Feb Flotta-Houton",0,0
75,4,1,"RH","23-Feb Flotta-Houton",1,1
25,4,1,"TY","23-Feb Flotta-Houton",0,1
25,4,1,"TY","23-Feb Flotta-Houton",0,0
150,4,1,"TY","23-Feb Flotta-Houton",0,0
75,4,1,"ND","23-Feb Flotta-Houton",0,0
250,4,1,"ND","23-Feb Flotta-Houton",0,0
250,4,8,"LN","23-Feb Flotta-Houton",0,0
75,4,1,"ND","23-Feb Flotta-Houton",0,1
250,4,9,"ND","23-Feb Flotta-Houton",0,1
250,4,1,"ND","23-Feb Flotta-Houton",0,0
250,4,2,"E","23-Feb Flotta-Houton",0,0
25,4,2,"ND","23-Feb Flotta-Houton",0,1
150,4,2,"ND","23-Feb Flotta-Houton",0,0
150,4,1,"SA","23-Feb Flotta-Houton",1,1
150,4,1,"TY","23-Feb Flotta-Houton",0,0
75,4,1,"RH","23-Feb Flotta-Houton",1,1
150,4,2,"SA","23-Feb Flotta-Houton",0,0
25,4,2,"TY","23-Feb Flotta-Houton",0,0
150,4,1,"SA","23-Feb Flotta-Houton",0,0
25,2,1,"TY","23-Feb Flotta-Houton",0,0
25,2,2,"SA","23-Feb Flotta-Houton",0,0
25,2,1,"RM","23-Feb Flotta-Houton",1,1
75,2,1,"RM","23-Feb Flotta-Houton",0,0
75,2,2,"SA","23-Feb Flotta-Houton",0,0
25,2,1,"TY","23-Feb Flotta-Houton",0,0
150,2,2,"E","23-Feb Flotta-Houton",1,1
150,2,1,"TY","23-Feb Flotta-Houton",0,1
250,2,2,"E","23-Feb Flotta-Houton",0,0
150,2,2,"RM","23-Feb Flotta-Houton",0,1
250,2,2,"RM","23-Feb Flotta-Houton",0,1
25,2,1,"TY","23-Feb Flotta-Houton",1,1
25,2,1,"TY","23-Feb Houton-Flotta",0,1
150,2,2,"E","23-Feb Houton-Flotta",0,0
25,2,1,"TY","23-Feb Houton-Flotta",0,0
250,2,1,"RM","23-Feb Houton-Flotta",0,0
250,2,1,"TY","23-Feb Houton-Flotta",0,0
75,2,1,"TY","23-Feb Houton-Flotta",0,1
25,2,1,"TY","23-Feb Houton-Flotta",0,1
25,2,1,"TY","23-Feb Houton-Flotta",0,1
75,2,1,"E","23-Feb Houton-Flotta",0,0
250,2,12,"SA","23-Feb Houton-Flotta",0,0
25,2,1,"TY","23-Feb Houton-Flotta",0,0
150,2,1,"TY","23-Feb Houton-Flotta",0,0
25,2,1,"TY","23-Feb Houton-Flotta",0,1
25,3,1,"TY","23-Feb Houton-Flotta",0,1
25,3,2,"SA","23-Feb Houton-Flotta",1,1
25,3,1,"TY","23-Feb Houton-Flotta",0,0
150,3,1,"TY","23-Feb Houton-Flotta",0,0
75,3,1,"TY","23-Feb Houton-Flotta",0,1
150,3,1,"TY","23-Feb Houton-Flotta",0,0
250,3,1,"ND","23-Feb Houton-Flotta",0,0
75,3,2,"ND","23-Feb Houton-Flotta",0,1
75,3,2,"ND","23-Feb Houton-Flotta",0,1
250,3,4,"ND","23-Feb Houton-Flotta",0,1
250,3,1,"ND","23-Feb Houton-Flotta",0,0
25,3,5,"ND","23-Feb Houton-Flotta",0,0
25,3,1,"TY","23-Feb Houton-Flotta",0,1
250,3,1,"ND","23-Feb Houton-Flotta",0,0
25,3,1,"ND","23-Feb Houton-Flotta",0,1
75,3,1,"ND","23-Feb Houton-Flotta",0,1
250,3,2,"ND","23-Feb Houton-Flotta",0,1
250,3,1,"TY","23-Feb Houton-Flotta",0,0
150,3,1,"TY","23-Feb Houton-Flotta",0,0
250,3,1,"TY","23-Feb Houton-Flotta",0,0
150,3,1,"ND","23-Feb Houton-Flotta",0,1
75,3,1,"TY","23-Feb Houton-Flotta",0,0
75,3,2,"LN","23-Feb Houton-Flotta",1,1
250,3,1,"E","23-Feb Houton-Flotta",0,0
75,3,1,"TY","23-Feb Houton-Flotta",0,0
150,3,2,"E","23-Feb Houton-Flotta",0,0
25,3,1,"TY","23-Feb Houton-Flotta",0,1
150,2,2,"E","23-Feb Flotta-Lyness",0,1
150,2,5,"E","23-Feb Flotta-Lyness",0,0
75,2,2,"E","23-Feb Flotta-Lyness",0,0
250,2,2,"LN","23-Feb Flotta-Lyness",0,1
150,2,2,"RM","23-Feb Flotta-Lyness",0,1
250,2,1,"RM","23-Feb Flotta-Lyness",0,0
75,2,1,"RM","23-Feb Flotta-Lyness",0,1
25,2,1,"TY","23-Feb Flotta-Lyness",0,1
25,2,6,"E","23-Feb Flotta-Lyness",0,1
25,2,10,"E","23-Feb Flotta-Lyness",0,1
25,2,9,"E","23-Feb Flotta-Lyness",0,1
75,2,2,"E","23-Feb Flotta-Lyness",0,0
150,2,1,"LN","23-Feb Flotta-Lyness",1,1
75,2,1,"LN","23-Feb Flotta-Lyness",1,1
25,2,1,"RM","23-Feb Flotta-Lyness",1,1
25,2,1,"TY","23-Feb Flotta-Lyness",1,1
250,2,1,"BV","23-Feb Flotta-Lyness",0,1
150,2,3,"E","23-Feb Flotta-Lyness",0,1
250,2,1,"E","23-Feb Flotta-Lyness",0,0
25,2,1,"LN","23-Feb Flotta-Lyness",1,1
250,2,1,"E","23-Feb Flotta-Lyness",0,0
150,2,1,"LN","23-Feb Flotta-Lyness",0,0
250,2,1,"LN","23-Feb Flotta-Lyness",0,0
250,2,2,"ND","23-Feb Flotta-Lyness",0,0
25,2,1,"TY","23-Feb Flotta-Lyness",0,1
75,2,1,"TY","23-Feb Flotta-Lyness",0,0
150,2,1,"E","23-Feb Flotta-Lyness",1,1
150,2,2,"E","23-Feb Flotta-Lyness",0,0
25,2,2,"LN","23-Feb Flotta-Lyness",1,1
25,2,3,"ND","23-Feb Flotta-Lyness",0,0
25,2,1,"TY","23-Feb Flotta-Lyness",0,0
75,2,3,"E","23-Feb Flotta-Lyness",1,1
150,2,1,"LN","23-Feb Flotta-Lyness",0,0
75,2,9,"LN","23-Feb Flotta-Lyness",1,1
75,2,3,"LN","23-Feb Flotta-Lyness",1,1
75,2,9,"E","23-Feb Flotta-Lyness",0,1
150,2,4,"LN","23-Feb Flotta-Lyness",0,0
75,2,2,"LN","23-Feb Flotta-Lyness",1,1
75,2,1,"ND","23-Feb Flotta-Lyness",0,0
75,2,1,"TY","23-Feb Flotta-Lyness",0,0
25,2,2,"LN","23-Feb Flotta-Lyness",1,1
250,2,4,"LN","23-Feb Flotta-Lyness",1,1
250,2,1,"RH","23-Feb Flotta-Lyness",0,0
250,2,1,"E","23-Feb Flotta-Lyness",0,0
250,2,9,"LN","23-Feb Flotta-Lyness",0,0
250,2,2,"LN","23-Feb Flotta-Lyness",0,0
25,2,1,"TY","23-Feb Flotta-Lyness",1,1
25,2,1,"E","23-Feb Flotta-Lyness",0,1
250,2,18,"LN","23-Feb Flotta-Lyness",0,0
25,2,1,"TY","23-Feb Flotta-Lyness",1,1
150,2,1,"TY","23-Feb Flotta-Lyness",0,0
150,3,1,"E","23-Feb Lyness-Houton",0,0
250,3,3,"LN","23-Feb Lyness-Houton",0,0
250,3,40,"LN","23-Feb Lyness-Houton",0,0
250,3,20,"LN","23-Feb Lyness-Houton",0,0
25,3,1,"TY","23-Feb Lyness-Houton",0,1
250,3,1,"TY","23-Feb Lyness-Houton",0,0
250,3,2,"TY","23-Feb Lyness-Houton",0,0
250,3,2,"E","23-Feb Lyness-Houton",0,0
150,3,1,"TY","23-Feb Lyness-Houton",0,0
75,3,1,"TY","23-Feb Lyness-Houton",0,0
150,3,3,"E","23-Feb Lyness-Houton",0,0
150,3,1,"LN","23-Feb Lyness-Houton",0,0
150,3,1,"LN","23-Feb Lyness-Houton",1,1
250,3,1,"LN","23-Feb Lyness-Houton",1,1
250,3,1,"RH","23-Feb Lyness-Houton",1,1
250,3,25,"E","23-Feb Lyness-Houton",0,0
250,3,7,"E","23-Feb Lyness-Houton",0,0
250,3,36,"E","23-Feb Lyness-Houton",0,0
75,3,4,"E","23-Feb Lyness-Houton",0,1
75,3,5,"E","23-Feb Lyness-Houton",0,1
150,3,2,"E","23-Feb Lyness-Houton",0,0
250,3,3,"E","23-Feb Lyness-Houton",0,0
75,3,10,"E","23-Feb Lyness-Houton",0,0
250,3,3,"LN","23-Feb Lyness-Houton",1,1
250,3,7,"E","23-Feb Lyness-Houton",0,0
75,3,6,"LN","23-Feb Lyness-Houton",1,1
150,3,4,"E","23-Feb Lyness-Houton",0,0
150,3,2,"E","23-Feb Lyness-Houton",0,0
75,3,4,"E","23-Feb Lyness-Houton",0,0
150,3,4,"E","23-Feb Lyness-Houton",0,1
75,3,4,"E","23-Feb Lyness-Houton",0,0
250,3,1,"RM","23-Feb Lyness-Houton",0,0
25,3,1,"TY","23-Feb Lyness-Houton",0,0
150,3,1,"E","23-Feb Lyness-Houton",0,0
250,3,9,"LN","23-Feb Lyness-Houton",0,0
75,3,2,"LN","23-Feb Lyness-Houton",1,1
250,3,1,"ND","23-Feb Lyness-Houton",0,1
150,3,1,"RH","23-Feb Lyness-Houton",1,1
75,3,4,"E","23-Feb Lyness-Houton",0,0
75,3,1,"ND","23-Feb Lyness-Houton",0,1
75,3,1,"TY","23-Feb Lyness-Houton",0,1
25,2,1,"E","23-Feb Lyness-Houton",0,1
250,2,2,"E","23-Feb Lyness-Houton",0,0
75,2,2,"ND","23-Feb Lyness-Houton",0,1
250,2,7,"E","23-Feb Lyness-Houton",0,0
75,2,1,"ND","23-Feb Lyness-Houton",0,0
75,2,1,"TY","23-Feb Lyness-Houton",0,0
25,2,1,"TY","23-Feb Lyness-Houton",0,1
75,2,1,"TY","23-Feb Lyness-Houton",0,0
75,2,2,"E","23-Feb Lyness-Houton",0,0
150,2,1,"TY","23-Feb Lyness-Houton",0,0
250,2,5,"BV","23-Feb Lyness-Houton",0,1
25,2,1,"SA","23-Feb Lyness-Houton",0,0
75,2,1,"TY","23-Feb Lyness-Houton",0,1
250,2,1,"ND","23-Feb Lyness-Houton",0,0
75,2,1,"ND","23-Feb Lyness-Houton",0,1
25,2,1,"TY","23-Feb Lyness-Houton",0,0
150,2,1,"TY","23-Feb Lyness-Houton",0,0
150,2,2,"RH","23-Feb Lyness-Houton",0,0
25,2,1,"TY","23-Feb Lyness-Houton",0,0
75,2,2,"TY","23-Feb Lyness-Houton",0,0
150,2,2,"TY","23-Feb Lyness-Houton",0,0
25,2,1,"TY","23-Feb Lyness-Houton",0,0
250,2,1,"SA","23-Feb Lyness-Houton",0,0
150,2,1,"SA","23-Feb Lyness-Houton",0,1
25,2,1,"TY","23-Feb Lyness-Houton",0,0
150,2,1,"TY","23-Feb Lyness-Houton",1,1
250,2,1,"TY","23-Feb Lyness-Houton",0,0
25,2,1,"TY","23-Feb Lyness-Houton",0,1
150,2,2,"TY","23-Feb Lyness-Houton",0,1
75,2,1,"SA","23-Feb Lyness-Houton",0,1
75,2,1,"TY","23-Feb Lyness-Houton",0,1
25,2,1,"SA","23-Feb Lyness-Houton",0,1
25,2,1,"TY","23-Feb Lyness-Houton",0,0
75,2,1,"SZ","23-Feb Lyness-Houton",0,1
75,2,2,"RM","23-Feb Lyness-Houton",0,1
25,2,1,"TY","23-Feb Lyness-Houton",0,0
75,1,2,"E","24-Feb Houton-Lyness",0,0
75,1,1,"SA","24-Feb Houton-Lyness",0,0
75,1,1,"TY","24-Feb Houton-Lyness",0,0
250,1,5,"LN","24-Feb Houton-Lyness",0,0
25,1,1,"TY","24-Feb Houton-Lyness",0,1
25,1,1,"SA","24-Feb Houton-Lyness",0,1
25,1,1,"TY","24-Feb Houton-Lyness",0,0
150,1,1,"RM","24-Feb Houton-Lyness",0,1
25,1,1,"TY","24-Feb Houton-Lyness",0,0
150,1,1,"SZ","24-Feb Houton-Lyness",0,0
250,1,1,"TY","24-Feb Houton-Lyness",0,0
75,1,1,"TY","24-Feb Houton-Lyness",0,0
25,1,1,"TY","24-Feb Houton-Lyness",0,0
75,1,1,"TY","24-Feb Houton-Lyness",0,0
250,1,5,"E","24-Feb Houton-Lyness",0,0
75,1,1,"ND","24-Feb Houton-Lyness",0,0
25,1,1,"SA","24-Feb Houton-Lyness",1,1
25,1,7,"BV","24-Feb Houton-Lyness",0,1
25,1,2,"E","24-Feb Houton-Lyness",0,0
25,1,1,"ND","24-Feb Houton-Lyness",0,1
150,1,1,"TY","24-Feb Houton-Lyness",0,0
75,1,1,"TY","24-Feb Houton-Lyness",0,0
250,1,1,"E","24-Feb Houton-Lyness",0,0
75,1,1,"ND","24-Feb Houton-Lyness",0,0
25,1,5,"E","24-Feb Houton-Lyness",0,1
25,1,4,"E","24-Feb Houton-Lyness",0,0
250,1,2,"TY","24-Feb Houton-Lyness",0,0
250,1,1,"LN","24-Feb Houton-Lyness",0,0
150,1,3,"TY","24-Feb Houton-Lyness",0,0
150,1,2,"E","24-Feb Houton-Lyness",0,1
250,1,1,"SA","24-Feb Houton-Lyness",0,0
150,1,23,"E","24-Feb Houton-Lyness",0,1
75,1,10,"E","24-Feb Houton-Lyness",0,1
150,1,4,"LN","24-Feb Houton-Lyness",0,0
250,1,1,"LN","24-Feb Houton-Lyness",1,1
25,1,1,"E","24-Feb Houton-Lyness",0,1
25,1,4,"LN","24-Feb Houton-Lyness",1,1
25,1,2,"LN","24-Feb Houton-Lyness",1,1
250,1,4,"LN","24-Feb Houton-Lyness",0,0
25,1,2,"E","24-Feb Houton-Lyness",0,1
150,1,13,"E","24-Feb Houton-Lyness",1,1
150,1,22,"E","24-Feb Houton-Lyness",0,0
75,1,4,"LN","24-Feb Houton-Lyness",1,1
25,1,2,"E","24-Feb Houton-Lyness",0,1
150,1,50,"E","24-Feb Houton-Lyness",0,1
75,1,7,"E","24-Feb Houton-Lyness",0,1
250,1,100,"E","24-Feb Houton-Lyness",0,0
150,1,20,"LN","24-Feb Houton-Lyness",0,1
250,1,50,"LN","24-Feb Houton-Lyness",0,0
25,0,1,"TY","24-Feb Lyness-Flotta",0,1
75,0,2,"TY","24-Feb Lyness-Flotta",0,0
150,0,1,"SA","24-Feb Lyness-Flotta",0,0
25,0,1,"TY","24-Feb Lyness-Flotta",0,0
250,0,4,"LN","24-Feb Lyness-Flotta",0,0
75,0,1,"E","24-Feb Lyness-Flotta",0,1
150,0,1,"SA","24-Feb Lyness-Flotta",0,0
25,0,1,"TY","24-Feb Lyness-Flotta",0,1
150,0,2,"E","24-Feb Lyness-Flotta",0,0
75,0,2,"E","24-Feb Lyness-Flotta",0,0
150,0,2,"TY","24-Feb Lyness-Flotta",0,0
75,0,1,"TY","24-Feb Lyness-Flotta",0,0
150,0,2,"E","24-Feb Lyness-Flotta",0,0
75,0,13,"E","24-Feb Lyness-Flotta",0,0
150,0,1,"LN","24-Feb Lyness-Flotta",0,0
250,0,2,"LN","24-Feb Lyness-Flotta",0,0
75,0,1,"TY","24-Feb Lyness-Flotta",0,0
150,1,8,"E","24-Feb Lyness-Flotta",0,1
250,1,2,"E","24-Feb Lyness-Flotta",0,1
75,1,2,"E","24-Feb Lyness-Flotta",0,1
250,1,2,"LN","24-Feb Lyness-Flotta",0,0
150,1,2,"TY","24-Feb Lyness-Flotta",0,0
25,1,3,"E","24-Feb Lyness-Flotta",0,1
25,1,2,"E","24-Feb Lyness-Flotta",1,1
75,1,24,"E","24-Feb Lyness-Flotta",0,0
75,1,25,"E","24-Feb Lyness-Flotta",0,0
75,1,1,"RM","24-Feb Lyness-Flotta",1,1
25,1,18,"E","24-Feb Lyness-Flotta",0,1
25,1,1,"E","24-Feb Lyness-Flotta",1,1
75,1,30,"E","24-Feb Lyness-Flotta",0,1
25,1,4,"LN","24-Feb Lyness-Flotta",1,1
25,1,28,"E","24-Feb Lyness-Flotta",0,1
25,1,24,"E","24-Feb Lyness-Flotta",0,1
150,1,5,"LN","24-Feb Lyness-Flotta",0,0
75,1,1,"LN","24-Feb Lyness-Flotta",1,1
75,1,15,"LN","24-Feb Lyness-Flotta",1,1
25,1,4,"LN","24-Feb Lyness-Flotta",1,1
25,1,4,"LN","24-Feb Lyness-Flotta",1,1
150,1,7,"LN","24-Feb Lyness-Flotta",1,1
75,1,2,"LN","24-Feb Lyness-Flotta",0,0
75,1,2,"TY","24-Feb Lyness-Flotta",0,0
150,1,1,"TY","24-Feb Flotta-Houton",1,1
150,1,2,"LN","24-Feb Flotta-Houton",0,0
75,1,1,"LN","24-Feb Flotta-Houton",1,1
25,1,2,"TY","24-Feb Flotta-Houton",0,1
75,1,3,"E","24-Feb Flotta-Houton",0,0
25,1,2,"LN","24-Feb Flotta-Houton",1,1
25,1,3,"LN","24-Feb Flotta-Houton",0,1
75,1,5,"LN","24-Feb Flotta-Houton",0,1
250,1,18,"E","24-Feb Flotta-Houton",0,0
250,1,5,"LN","24-Feb Flotta-Houton",1,1
250,1,4,"LN","24-Feb Flotta-Houton",0,0
